"date","time","size","r_version","r_arch","r_os","package","version","country","ip_id"
"2015-04-01","00:56:46",16209,"3.1.3","x86_64","linux-gnu","fisheyeR","0.9","US",401
"2015-04-01","00:56:47",740856,"3.1.2","x86_64","linux-gnu","fPortfolio","3011.81","US",401
"2015-04-01","00:56:53",1627910,"3.1.2","x86_64","linux-gnu","rgdal","0.9-2","GB",434
"2015-04-01","00:56:48",128216,"3.1.2","x86_64","linux-gnu","reshape","0.8.5","JP",428
"2015-04-01","00:56:49",504376,"3.1.2","x86_64","linux-gnu","sandwich","2.3-3","US",435
"2015-04-01","00:56:13",122358,"3.1.2","x86_64","linux-gnu","matlab","1.0.2","US",436
"2015-04-01","00:56:46",24982,"3.1.3","x86_64","linux-gnu","flexCWM","1.5","US",401
"2015-04-01","00:56:50",290265,"3.1.2","x86_64","mingw32","scatterplot3d","0.3-35","CN",437
"2015-04-01","00:56:48",56398,"3.1.2","x86_64","mingw32","miscTools","0.6-16","US",435
"2015-04-01","00:56:49",194124,"3.1.2","x86_64","mingw32","maxLik","1.2-4","US",435
"2015-04-01","00:56:51",2402493,"3.1.2","x86_64","mingw32","mlogit","0.2-4","US",435
"2015-04-01","00:56:51",270165,"3.1.2","x86_64","linux-gnu","lmtest","0.9-33","US",435
"2015-04-01","00:56:12",21151,"3.1.2","x86_64","linux-gnu","stringr","0.6.2","KR",429
"2015-04-01","00:56:32",531269,"3.1.3","x86_64","linux-gnu","proto","0.3-10","KR",429
"2015-04-01","00:56:49",1954002,"3.1.3","x86_64","linux-gnu","aemo","0.1.0","US",8
"2015-04-01","00:56:50",18462,"3.1.3","x86_64","linux-gnu","evaluate","0.5.5","US",10
"2015-04-01","00:56:50",248052,"3.1.3","x86_64","linux-gnu","httr","0.6.1","US",10
"2015-04-01","00:56:53",513875,"3.1.2","x86_64","mingw32","agop","0.1-4","US",8
"2015-04-01","00:56:51",2505796,"3.1.2","x86_64","mingw32","geotopbricks","1.3.6","US",401
"2015-04-01","00:56:47",84743,"3.1.2","x86_64","mingw32","forensim","4.3","US",401
"2015-04-01","00:56:48",869268,"3.1.2","x86_64","mingw32","FunctionalNetworks","1.0.0","US",401
"2015-04-01","00:56:50",122217,"3.1.2","x86_64","mingw32","georob","0.1-5","US",401
"2015-04-01","00:56:50",602063,"3.1.2","x86_64","mingw32","geospacom","0.5-7","US",401
"2015-04-01","00:56:39",3460473,"3.1.2","x86_64","mingw32","GISTools","0.7-4","US",405
"2015-04-01","00:56:51",87827,"3.1.2","x86_64","mingw32","aftgee","1.0-0","US",8
"2015-04-01","00:56:51",32864,"3.1.2","x86_64","linux-gnu","agRee","0.3-1","US",8
"2015-04-01","00:56:59",52751,"3.1.3","x86_64","linux-gnu","agsemisc","1.3-1","US",8
"2015-04-01","00:56:28",98502,"3.1.3","x86_64","linux-gnu","digest","0.6.8","KR",429
"2015-04-01","00:56:57",389862,"3.1.3","x86_64","linux-gnu","colorspace","1.2-6","US",438
"2015-04-01","00:56:59",1208319,"3.1.3","x86_64","darwin13.4.0","forecast","5.9","US",438
"2015-04-01","00:57:01",36302,"3.1.3","x86_64","linux-gnu","manipulate","1.0.1","US",438
"2015-04-01","00:56:56",4513560,"3.1.3","x86_64","linux-gnu","GeoXp","1.6.2","US",401
"2015-04-01","00:56:58",15076,"3.1.3","x86_64","linux-gnu","GGEBiplotGUI","1.0-8","US",401
"2015-04-01","00:56:52",535308,"3.1.1","x86_64","mingw32","mnlogit","1.2.0","US",435
"2015-04-01","00:57:00",82588,"3.1.3","x86_64","linux-gnu","ncdf","1.6.8","GB",434
"2015-04-01","00:57:03",1435014,"3.1.3","x86_64","linux-gnu","GOGANPA","1.0","US",401
"2015-04-01","00:56:33",2550565,"3.1.3","x86_64","mingw32","mclust","4.4","US",91
"2015-04-01","00:57:02",39632,"3.1.3","x86_64","mingw32","alabama","2015.3-1","US",8
"2015-04-01","00:57:03",637314,"3.1.3","x86_64","darwin13.4.0","algstat","0.0.2","US",8
"2015-04-01","00:56:40",2550566,"3.1.3","x86_64","darwin13.4.0","mclust","4.4","US",439
"2015-04-01","00:57:02",483268,"3.1.2","x86_64","mingw32","gitter","1.0.4","US",401
"2015-04-01","00:56:57",1221522,"3.1.3","x86_64","linux-gnu","GExMap","1.1.3","US",401
"2015-04-01","00:56:58",2083159,"3.1.3","x86_64","darwin13.4.0","agridat","1.11","US",8
"2015-04-01","00:56:58",234010,"3.1.3","x86_64","linux-gnu","agrmt","1.39","US",8
"2015-04-01","00:57:00",381049,"3.1.2","x86_64","mingw32","ahaz","1.14","US",8
"2015-04-01","00:57:04",106018,"3.1.2","x86_64","linux-gnu","gRapHD","0.2.4","US",401
"2015-04-01","00:57:00",3405919,"3.1.3","x86_64","darwin13.4.0","GISTools","0.7-4","US",401
"2015-04-01","00:56:49",409267,"3.1.2","x86_64","linux-gnu","GeneticTools","0.3.1","US",401
"2015-04-01","00:56:58",19378,"3.1.3","x86_64","linux-gnu","GhcnDaily","1.5","US",401
"2015-04-01","00:57:02",20759,"3.1.3","x86_64","linux-gnu","akmeans","1.1","US",8
"2015-04-01","00:57:04",178086,"3.1.3","x86_64","linux-gnu","allan","1.01","US",8
"2015-04-01","00:57:00",81040,"3.1.2","x86_64","mingw32","aidar","1.0.0","US",8
"2015-04-01","00:57:06",112806,"3.1.2","x86_64","mingw32","allelematch","2.5","US",8
"2015-04-01","00:56:58",34575,"3.1.3","x86_64","linux-gnu","gfcanalysis","1.2","US",401
"2015-04-01","00:56:28",393750,"3.1.3","x86_64","linux-gnu","plyr","1.8.1","KR",429
"2015-04-01","00:57:07",3624,"3.1.3","x86_64","linux-gnu","gridGraphviz","0.1","US",401
"2015-04-01","00:57:09",4361,"3.1.0","x86_64","mingw32","gvc","0.2.0","US",401
"2015-04-01","00:57:08",247548,"3.1.0","x86_64","mingw32","colorspace","1.2-6","US",440
"2015-04-01","00:57:09",672530,"3.1.0","x86_64","mingw32","alphahull","2.0","US",8
"2015-04-01","00:57:10",514459,"3.1.0","x86_64","mingw32","alphashape3d","1.1","US",8
"2015-04-01","00:57:08",157500,"3.1.0","x86_64","mingw32","forecast","5.9","US",440
"2015-04-01","00:57:08",1751936,"3.1.2","x86_64","mingw32","GSIF","0.4-4","US",401
"2015-04-01","00:56:13",196646,"3.1.2","x86_64","mingw32","registry","0.2","KR",429
"2015-04-01","00:57:01",41377,"3.1.3","x86_64","linux-gnu","wordcloud","2.5","KR",429
"2015-04-01","00:57:07",544643,"3.1.3","x86_64","linux-gnu","alm","0.4.0","US",8
"2015-04-01","00:57:02",371247,"3.0.1","x86_64","darwin10.8.0","akima","0.5-11","US",8
"2015-04-01","00:57:02",34604,"3.1.2","x86_64","mingw32","ald","1.0","US",8
"2015-04-01","00:57:06",25077,"3.1.2","x86_64","mingw32","alleHap","0.7.2","US",8
"2015-04-01","00:57:06",531908,"3.1.3","x86_64","linux-gnu","allanvar","1.0","US",8
"2015-04-01","00:57:07",28911,"3.1.2","i386","mingw32","allelic","0.1","US",8
"2015-04-01","00:57:11",2180286,"3.1.3","x86_64","linux-gnu","hddplot","0.56","US",401
"2015-04-01","00:57:07",325145,"3.0.2","x86_64","linux-gnu","gRim","0.1-17","US",401
"2015-04-01","00:57:07",172069,"3.0.2","x86_64","linux-gnu","Grid2Polygons","0.1-5","US",401
"2015-04-01","00:57:02",101426,"3.1.3","x86_64","mingw32","glmmGS","0.5-1","US",401
"2015-04-01","00:57:10",155604,"3.1.3","x86_64","mingw32","mvtnorm","1.0-2","US",440
"2015-04-01","00:57:03",340895,"3.1.2","x86_64","mingw32","gmatrix","0.2","US",401
"2015-04-01","00:56:14",705655,"3.1.2","x86_64","mingw32","lattice","0.20-30","US",424
"2015-04-01","00:56:18",1053401,"3.1.2","x86_64","mingw32","MASS","7.3-37","US",424
"2015-04-01","00:56:43",2635778,"3.1.2","x86_64","mingw32","fields","8.2-1","KR",429
"2015-04-01","00:57:04",247533,"3.1.2","x86_64","mingw32","gRain","1.2-3","US",401
"2015-04-01","00:56:39",379676,"3.1.2","x86_64","mingw32","doRNG","1.6","KR",429
"2015-04-01","00:56:50",121075,"3.1.2","x86_64","mingw32","R6","2.0.1","US",10
"2015-04-01","00:56:50",111734,"3.1.2","x86_64","mingw32","roxygen2","4.1.0","US",10
"2015-04-01","00:56:20",121497,"3.1.2","x86_64","mingw32","rngtools","1.2.4","KR",429
"2015-04-01","00:56:45",321445,"3.1.2","x86_64","mingw32","ff","2.2-13","KR",429
"2015-04-01","00:57:08",625133,"3.1.2","x86_64","mingw32","BB","2014.10-1","US",440
"2015-04-01","00:56:37",93693,"3.1.2","x86_64","mingw32","gridExtra","0.9.1","US",327
"2015-04-01","00:57:09",803021,"3.1.2","x86_64","mingw32","GUIDE","1.0.9","US",401
"2015-04-01","00:57:09",1429244,"3.1.2","x86_64","mingw32","maps","2.3-9","US",440
"2015-04-01","00:57:05",1715761,"3.1.2","x86_64","mingw32","gRbase","1.7-0.1","US",401
"2015-04-01","00:56:50",83833,"3.1.2","x86_64","mingw32","brew","1.0-6","US",10
"2015-04-01","00:57:09",9056,"3.1.2","x86_64","mingw32","manipulate","1.0.1","US",440
"2015-04-01","00:57:09",412626,"3.1.3","x86_64","darwin10.8.0","geoR","1.7-4.1","US",440
"2015-04-01","00:57:13",152452,"3.1.3","x86_64","linux-gnu","digest","0.6.8","US",441
"2015-04-01","00:57:13",34611,"3.1.3","x86_64","linux-gnu","highr","0.4.1","US",441
"2015-04-01","00:57:10",1760019,"3.1.2","x86_64","linux-gnu","RandomFields","3.0.62","US",440
"2015-04-01","00:57:08",2635778,"3.1.1","x86_64","mingw32","fields","8.2-1","US",440
"2015-04-01","00:57:04",66393,"3.1.2","x86_64","linux-gnu","gputools","0.28","US",401
"2015-04-01","00:57:07",6927,"3.1.3","x86_64","mingw32","gridDebug","0.4-0","US",401
"2015-04-01","00:57:09",74025,"3.1.2","x86_64","linux-gnu","HapEstXXR","0.1-7","US",401
"2015-04-01","00:57:13",51405,"3.1.2","i386","mingw32","formatR","1.1","US",441
"2015-04-01","00:57:06",53970,"3.1.2","x86_64","mingw32","gRc","0.4-1","US",401
"2015-04-01","00:56:51",575078,"3.1.2","x86_64","mingw32","boot","1.3-16","US",327
"2015-04-01","00:56:52",33785,"3.1.2","x86_64","linux-gnu","manipulate","1.0.1","US",327
"2015-04-01","00:57:14",694248,"3.1.3","x86_64","linux-gnu","alr4","1.0.5","US",8
"2015-04-01","00:56:54",1875540,"3.1.3","x86_64","linux-gnu","mgcv","1.8-5","US",327
"2015-04-01","00:57:11",99561,"3.1.2","x86_64","mingw32","splancs","2.01-37","US",440
"2015-04-01","00:57:10",5890,"3.1.3","x86_64","linux-gnu","hasseDiagram","0.1.1","US",401
"2015-04-01","00:57:07",12862,"3.1.2","x86_64","mingw32","GSAgm","1.0","US",401
"2015-04-01","00:57:10",350459,"3.1.2","x86_64","mingw32","pracma","1.8.3","US",440
"2015-04-01","00:57:11",1137209,"3.0.2","x86_64","linux-gnu","sp","1.0-17","US",440
"2015-04-01","00:57:15",3649245,"3.1.3","x86_64","linux-gnu","hierarchicalDS","2.9","US",401
"2015-04-01","00:56:47",360250,"3.0.2","x86_64","linux-gnu","foreach","1.4.2","KR",429
"2015-04-01","00:56:50",6349,"3.1.2","x86_64","linux-gnu","rstudioapi","0.2","US",10
"2015-04-01","00:53:47",154285,"3.1.2","x86_64","linux-gnu","DBI","0.3.1","KR",442
"2015-04-01","00:53:50",1211682,"3.1.2","x86_64","mingw32","RSQLite","1.0.0","KR",442
"2015-04-01","00:54:03",36302,"3.1.2","x86_64","mingw32","manipulate","1.0.1","KR",442
"2015-04-01","00:57:11",839702,"3.1.3","x86_64","linux-gnu","zoo","1.7-12","US",440
"2015-04-01","00:57:04",3191975,"3.1.2","x86_64","linux-gnu","Rcpp","0.11.5","US",438
"2015-04-01","00:57:06",1594875,"3.0.2","x86_64","linux-gnu","RcppArmadillo","0.4.650.1.1","US",438
"2015-04-01","00:57:07",321077,"3.1.3","x86_64","linux-gnu","tseries","0.10-34","US",438
"2015-04-01","00:57:07",896773,"3.1.2","x86_64","mingw32","zoo","1.7-12","US",438
"2015-04-01","00:57:16",21812,"3.1.2","x86_64","mingw32","HierO","0.2","US",401
"2015-04-01","00:57:11",314824,"3.1.3","x86_64","darwin10.8.0","timeDate","3012.100","US",440
"2015-04-01","00:57:17",803596,"3.1.2","x86_64","mingw32","hpoPlot","2.0","US",401
"2015-04-01","00:57:12",35559,"3.1.3","x86_64","mingw32","mime","0.3","US",441
"2015-04-01","00:57:16",180596,"3.1.3","x86_64","mingw32","yaml","2.1.13","US",441
"2015-04-01","00:57:16",86688,"3.1.3","x86_64","mingw32","htmltools","0.2.6","US",441
"2015-04-01","00:57:11",942628,"3.1.3","x86_64","mingw32","RcppArmadillo","0.4.650.1.1","US",440
"2015-04-01","00:57:12",943288,"3.1.3","x86_64","mingw32","hddtools","0.2.4","US",401
"2015-04-01","00:56:16",91536,"3.1.3","x86_64","mingw32","munsell","0.4.2","KR",429
"2015-04-01","00:57:20",411430,"3.1.3","x86_64","mingw32","iFes","1.0","US",401
"2015-04-01","00:57:12",597458,"3.1.3","x86_64","linux-gnu","alr3","2.0.5","US",8
"2015-04-01","00:57:17",642444,"3.1.2","x86_64","mingw32","amei","1.0-7","US",8
"2015-04-01","00:57:12",39290,"3.1.2","x86_64","mingw32","evaluate","0.5.5","US",441
"2015-04-01","00:57:16",99616,"3.1.3","x86_64","darwin10.8.0","HiPLARM","0.1","US",401
"2015-04-01","00:56:16",84830,"3.1.2","x86_64","linux-gnu","dichromat","2.0-0","KR",429
"2015-04-01","00:56:21",351990,"3.1.3","x86_64","linux-gnu","pkgmaker","0.22","KR",429
"2015-04-01","00:56:27",1429238,"3.1.2","x86_64","linux-gnu","maps","2.3-9","KR",429
"2015-04-01","00:56:35",63874,"3.1.2","x86_64","mingw32","caTools","1.17.1","KR",429
"2015-04-01","00:57:11",165868,"3.1.2","x86_64","mingw32","tseries","0.10-34","US",440
"2015-04-01","00:56:17",9248,"3.1.2","x86_64","mingw32","bitops","1.0-6","KR",429
"2015-04-01","00:56:23",439218,"3.1.2","x86_64","mingw32","spam","1.0-1","KR",429
"2015-04-01","00:57:18",111734,"3.1.1","x86_64","mingw32","roxygen2","4.1.0","US",10
"2015-04-01","00:57:20",417447,"3.1.3","x86_64","linux-gnu","tis","1.27","US",443
"2015-04-01","00:57:21",497096,"3.1.3","x86_64","linux-gnu","interval","1.1-0.1","US",401
"2015-04-01","00:57:15",288445,"3.1.3","x86_64","mingw32","amap","0.8-14","US",8
"2015-04-01","00:57:20",398795,"3.1.3","x86_64","mingw32","aml","0.1-1","US",8
"2015-04-01","00:57:13",165075,"3.1.3","x86_64","mingw32","markdown","0.7.4","US",441
"2015-04-01","00:57:16",75806,"3.1.3","x86_64","mingw32","stringr","0.6.2","US",441
"2015-04-01","00:57:17",1293484,"3.1.3","x86_64","mingw32","rmarkdown","0.5.1","US",441
"2015-04-01","00:57:19",186642,"3.1.3","x86_64","mingw32","ibmdbR","1.36.7","US",401
"2015-04-01","00:57:23",40611,"3.1.3","x86_64","mingw32","scales","0.2.4","US",444
"2015-04-01","00:57:21",12052,"3.1.2","x86_64","mingw32","RColorBrewer","1.1-2","US",444
"2015-04-01","00:57:24",30070,"3.1.3","x86_64","linux-gnu","anametrix","1.6","US",8
"2015-04-01","00:57:20",481164,"3.1.3","x86_64","linux-gnu","indicspecies","1.7.4","US",401
"2015-04-01","00:57:22",12870,"3.1.2","x86_64","linux-gnu","ionflows","1.1","US",401
"2015-04-01","00:57:18",423800,"3.1.2","x86_64","linux-gnu","HTSCluster","2.0.4","US",401
"2015-04-01","00:57:20",593896,"3.1.2","x86_64","mingw32","imputeLCMD","2.0","US",401
"2015-04-01","00:56:54",389865,"3.1.3","x86_64","linux-gnu","colorspace","1.2-6","CA",445
"2015-04-01","00:57:16",3191979,"3.1.2","x86_64","mingw32","Rcpp","0.11.5","CA",445
"2015-04-01","00:57:19",75811,"3.1.2","x86_64","mingw32","stringr","0.6.2","CA",445
"2015-04-01","00:57:20",27215,"3.1.2","x86_64","mingw32","RColorBrewer","1.1-2","CA",445
"2015-04-01","00:57:21",148240,"3.1.2","x86_64","mingw32","dichromat","2.0-0","CA",445
"2015-04-01","00:57:23",126851,"3.1.2","x86_64","mingw32","munsell","0.4.2","CA",445
"2015-04-01","00:56:36",142695,"3.1.2","x86_64","mingw32","tidyr","0.2.0","NZ",52
"2015-04-01","00:57:18",1097911,"3.1.2","x86_64","mingw32","hsdar","0.1.1","US",401
"2015-04-01","00:57:16",643351,"3.1.3","x86_64","linux-gnu","knitr","1.9","US",441
"2015-04-01","00:57:22",329197,"3.1.2","x86_64","mingw32","iRefR","1.13","US",401
"2015-04-01","00:57:21",356385,"3.1.2","x86_64","mingw32","anacor","1.0-5","US",8
"2015-04-01","00:57:25",1258993,"3.1.2","x86_64","mingw32","anapuce","2.2","US",8
"2015-04-01","00:57:22",91545,"3.1.3","x86_64","mingw32","munsell","0.4.2","US",444
"2015-04-01","00:56:04",156373,"3.1.3","x86_64","mingw32","DBI","0.3.1","US",254
"2015-04-01","00:57:23",80082,"3.1.2","x86_64","mingw32","analyz","1.4","US",8
"2015-04-01","00:57:22",113982,"3.1.3","x86_64","darwin13.4.0","caroline","0.7.6","US",446
"2015-04-01","00:57:20",1257018,"3.1.2","x86_64","darwin13.4.0","amen","1.0","US",8
"2015-04-01","00:57:22",15108,"3.1.1","x86_64","mingw32","analogueExtra","0.1-0","US",8
"2015-04-01","00:57:27",664573,"3.1.2","x86_64","mingw32","anchors","3.0-8","US",8
"2015-04-01","00:57:27",17184,"3.1.2","x86_64","mingw32","andrews","1.0","US",8
"2015-04-01","00:57:27",56271,"3.1.2","x86_64","mingw32","anesrake","0.70","US",8
"2015-04-01","00:57:30",8329,"3.1.2","x86_64","mingw32","testthatsomemore","0.1","US",444
"2015-04-01","00:57:28",54786,"3.1.3","x86_64","mingw32","jomo","0.2-0","US",401
"2015-04-01","00:57:19",115840,NA,NA,NA,"DPpackage","1.0-6","FR",4
"2015-04-01","00:57:18",12808,"3.1.3","i386","mingw32","mime","0.3","US",10
"2015-04-01","00:57:18",417728,"3.1.2","x86_64","darwin13.4.0","jsonlite","0.9.15","US",10
"2015-04-01","00:57:30",401148,"3.1.3","x86_64","mingw32","ktspair","1.0","US",401
"2015-04-01","00:57:31",323961,"3.1.3","x86_64","mingw32","lakemorpho","1.0","US",401
"2015-04-01","00:57:21",549068,"3.1.3","x86_64","mingw32","Interatrix","1.0","US",401
"2015-04-01","00:56:34",717645,"3.1.2","x86_64","mingw32","gdata","2.13.3","KR",429
"2015-04-01","00:56:56",133023,"3.1.2","x86_64","mingw32","matrixStats","0.14.0","KR",429
"2015-04-01","00:56:18",289964,"3.1.2","x86_64","mingw32","iterators","1.0.7","KR",429
"2015-04-01","00:56:36",47181,"3.1.3","x86_64","linux-gnu","slam","0.1-32","KR",429
"2015-04-01","00:57:18",83833,"3.1.2","x86_64","mingw32","brew","1.0-6","US",10
"2015-04-01","00:57:19",57520,"3.0.2","x86_64","linux-gnu","ibeemd","1.0.1","US",401
"2015-04-01","00:57:23",1572083,"3.0.2","x86_64","darwin10.8.0","analogue","0.16-0","US",8
"2015-04-01","00:57:27",220115,"3.1.2","x86_64","mingw32","anfis","0.99.1","US",8
"2015-04-01","00:57:28",876350,"3.1.2","x86_64","mingw32","anim.plots","0.1","US",8
"2015-04-01","00:57:29",920627,"3.1.2","x86_64","mingw32","animalTrack","1.0.0","US",8
"2015-04-01","00:56:29",35203,"3.1.3","x86_64","mingw32","reshape2","1.4.1","KR",429
"2015-04-01","00:55:26",14616,NA,NA,NA,"SparseM","1.6","CN",9
"2015-04-01","00:57:18",248052,"3.1.3","x86_64","mingw32","httr","0.6.1","US",10
"2015-04-01","00:57:34",308292,"3.1.3","x86_64","mingw32","lgcp","1.3-9","US",401
"2015-04-01","00:57:23",957591,"3.1.3","x86_64","mingw32","IsoGene","1.0-23","US",401
"2015-04-01","00:57:23",298732,"3.1.3","x86_64","mingw32","isva","1.8","US",401
"2015-04-01","00:56:35",3462087,"3.1.0","x86_64","darwin13.1.0","stringi","0.4-1","NZ",52
"2015-04-01","00:57:15",72400,NA,NA,NA,"HiLMM","1.0","FR",4
"2015-04-01","00:57:35",39945,"3.1.2","x86_64","mingw32","abind","1.4-3","US",167
"2015-04-01","00:57:36",1386597,"3.1.2","x86_64","mingw32","car","2.0-25","US",167
"2015-04-01","00:57:37",199214,"3.1.2","x86_64","mingw32","coda","0.17-1","US",167
"2015-04-01","00:57:37",389866,"3.1.2","x86_64","mingw32","colorspace","1.2-6","US",167
"2015-04-01","00:57:37",147993,"3.1.2","x86_64","mingw32","deldir","0.1-9","US",167
"2015-04-01","00:57:37",51412,"3.1.3","x86_64","mingw32","formatR","1.1","US",167
"2015-04-01","00:57:31",465561,"3.1.3","x86_64","mingw32","animation","2.3","US",8
"2015-04-01","00:57:35",624454,"3.1.3","x86_64","mingw32","antitrust","0.94","US",8
"2015-04-01","00:57:19",950264,"3.1.3","x86_64","mingw32","data.table","1.9.4","US",447
"2015-04-01","00:57:36",36390,"3.1.3","x86_64","mingw32","LOST","1.1","US",401
"2015-04-01","00:57:29",23815,"3.1.3","x86_64","mingw32","KANT","2.0","US",401
"2015-04-01","00:57:36",1050275,"3.1.3","x86_64","mingw32","LinRegInteractive","0.3-0","US",401
"2015-04-01","00:57:29",161368,"3.1.3","x86_64","mingw32","rjson","0.2.15","US",448
"2015-04-01","00:57:34",254132,"3.1.3","x86_64","mingw32","letsR","2.0","US",401
"2015-04-01","00:57:24",17747,"3.1.3","x86_64","mingw32","highr","0.4.1","US",444
"2015-04-01","00:57:30",166242,"3.1.1","x86_64","darwin13.1.0","kza","3.0.0","US",401
"2015-04-01","00:57:36",2137943,"3.1.1","x86_64","darwin13.1.0","nlme","3.1-120","CA",415
"2015-04-01","00:56:10",119388,NA,NA,NA,"Matrix","0.3-22","FR",38
"2015-04-01","00:56:59",74311,NA,NA,NA,"AICcmodavg","1.16","FR",38
"2015-04-01","00:57:29",277099,"3.1.3","x86_64","mingw32","js","0.2","US",401
"2015-04-01","00:57:33",995541,"3.1.3","x86_64","mingw32","landsat","1.0.8","US",401
"2015-04-01","00:57:07",1032704,"3.1.3","x86_64","mingw32","lava","1.4.0","CN",449
"2015-04-01","00:57:32",384582,"2.15.1","x86_64","mingw32","rggobi","2.1.20","US",393
"2015-04-01","00:57:29",73975,"2.15.1","x86_64","mingw32","mapproj","1.2-2","US",448
"2015-04-01","00:57:30",826199,"2.15.1","x86_64","mingw32","geosphere","1.3-11","US",448
"2015-04-01","00:57:37",554002,"2.15.1","x86_64","mingw32","aoristic","0.6","US",8
"2015-04-01","00:57:36",17351,"2.15.1","x86_64","mingw32","longclust","1.2","US",401
"2015-04-01","00:57:31",4555428,"3.1.3","x86_64","mingw32","ggmap","2.4","US",448
"2015-04-01","00:57:39",2570379,"3.1.3","x86_64","mingw32","MAMA","2.2.1","US",401
"2015-04-01","00:57:36",226153,"3.1.3","x86_64","mingw32","aod","1.3","US",8
"2015-04-01","00:56:51",131281,"3.1.3","x86_64","mingw32","devtools","1.7.0","US",10
"2015-04-01","00:57:29",337755,"3.1.3","x86_64","mingw32","jpeg","0.1-8","US",448
"2015-04-01","00:57:04",1582729,"3.1.3","x86_64","mingw32","XML","3.98-1.1","KR",429
"2015-04-01","00:57:29",71940,"3.1.3","x86_64","mingw32","KappaV","0.3","US",401
"2015-04-01","00:57:29",2351726,"3.1.2","x86_64","mingw32","ggplot2","1.0.1","US",444
"2015-04-01","00:57:33",488184,"3.1.3","x86_64","mingw32","leapp","1.2","US",401
"2015-04-01","00:57:34",2882269,"3.1.2","x86_64","mingw32","anominate","0.5","US",8
"2015-04-01","00:57:37",78791,"3.1.2","x86_64","mingw32","aoos","0.1.0","US",8
"2015-04-01","00:57:37",144113,"3.1.2","x86_64","mingw32","magma","1.3.0-2","US",401
"2015-04-01","00:57:36",27225,"3.1.1","i386","mingw32","LogisticDx","0.1","US",401
"2015-04-01","00:57:17",296920,NA,NA,NA,"ipred","0.9-4","CN",216
"2015-04-01","00:57:45",344215,"3.1.2","x86_64","mingw32","MC2toPath","0.0.16","US",401
"2015-04-01","00:56:31",4092915,"3.1.2","x86_64","mingw32","lme4","1.1-7","JP",430
"2015-04-01","00:56:36",803621,"3.1.2","x86_64","mingw32","SparseM","1.6","JP",430
"2015-04-01","00:56:39",205353,"3.1.2","x86_64","mingw32","pbkrtest","0.4-2","JP",430
"2015-04-01","00:56:45",2045922,"3.1.2","x86_64","mingw32","quantreg","5.11","JP",430
"2015-04-01","00:56:50",1386588,"3.1.3","x86_64","mingw32","car","2.0-25","JP",430
"2015-04-01","00:57:36",122195,"3.0.2","x86_64","linux-gnu","aods3","0.4-1","US",8
"2015-04-01","00:57:43",1739995,"3.1.3","x86_64","mingw32","apcluster","1.4.1","US",8
"2015-04-01","00:57:37",391130,"3.1.3","x86_64","mingw32","M3","0.3","US",401
"2015-04-01","00:57:23",35212,"3.1.3","x86_64","mingw32","reshape2","1.4.1","US",444
"2015-04-01","00:57:40",441736,"3.1.1","i386","mingw32","glmnet","1.9-8","US",150
"2015-04-01","00:57:38",123526,"3.1.1","i386","mingw32","apTreeshape","1.4-5","US",8
"2015-04-01","00:57:39",124998,"3.1.1","i386","mingw32","apc","1.0","US",8
"2015-04-01","00:57:43",2920019,"3.1.1","i386","mingw32","marmap","0.9.2","US",401
"2015-04-01","00:57:47",82319,"3.1.1","i386","mingw32","fpp","0.5","US",438
"2015-04-01","00:57:22",84839,"3.1.3","x86_64","mingw32","dichromat","2.0-0","US",444
"2015-04-01","00:57:43",1148895,"3.1.3","x86_64","mingw32","RJSONIO","1.3-0","AU",450
"2015-04-01","00:57:39",12809,"3.1.3","x86_64","mingw32","mime","0.3","AU",450
"2015-04-01","00:53:03",335546,"3.1.3","x86_64","mingw32","seqDesign","1.0.2","HK",129
"2015-04-01","00:57:40",2467472,"3.1.3","x86_64","mingw32","seqinr","3.1-3","HK",129
"2015-04-01","00:57:38",2677100,"3.1.2","x86_64","mingw32","ggplot2","1.0.1","US",167
"2015-04-01","00:57:38",34618,"3.1.2","x86_64","mingw32","highr","0.4.1","US",167
"2015-04-01","00:57:38",105185,"3.1.2","x86_64","mingw32","KernSmooth","2.23-14","US",167
"2015-04-01","00:57:38",643358,"3.1.3","x86_64","mingw32","knitr","1.9","US",167
"2015-04-01","00:57:39",517228,"3.1.2","x86_64","mingw32","ks","1.9.4","US",167
"2015-04-01","00:57:39",36302,"3.1.2","x86_64","mingw32","manipulate","1.0.1","US",167
"2015-04-01","00:57:39",1738752,"3.1.2","x86_64","mingw32","maptools","0.8-34","US",167
"2015-04-01","00:57:40",3531279,"3.1.1","x86_64","darwin13.1.0","Matrix","1.1-5","US",167
"2015-04-01","00:57:41",35566,"3.1.1","x86_64","darwin13.1.0","mime","0.3","US",167
"2015-04-01","00:57:41",475551,"3.1.1","x86_64","darwin13.1.0","multicool","0.1-5","US",167
"2015-04-01","00:57:42",3191975,"3.1.2","x86_64","mingw32","Rcpp","0.11.5","US",167
"2015-04-01","00:57:43",2130005,"3.1.2","x86_64","mingw32","RcppEigen","0.3.2.4.0","US",167
"2015-04-01","00:57:43",1293491,"3.0.2","x86_64","linux-gnu","rmarkdown","0.5.1","US",167
"2015-04-01","00:57:44",152333,"3.1.2","x86_64","mingw32","ROCR","1.0-7","US",167
"2015-04-01","00:57:44",1499020,"3.1.0","x86_64","darwin13.1.0","sp","1.0-17","US",167
"2015-04-01","00:57:44",152288,"3.1.3","x86_64","mingw32","spatial","7.3-9","US",167
